split_file,scenario,type,class,train_ratio,val_ratio,test_ratio
S1_seed_5.pkl,original,Source,Fur tanning and products processing,0.01098901098901099,0.024390243902439025,0.0
S1_seed_5.pkl,original,Source,Ferroalloy smelting,0.02197802197802198,0.024390243902439025,0.0
S1_seed_5.pkl,original,Source,Glass manufacturing,0.01098901098901099,0.024390243902439025,0.0
S1_seed_5.pkl,original,Source,Steelmaking,0.01098901098901099,0.0,0.0
S1_seed_5.pkl,original,Source,Unspecified,0.04395604395604396,0.12195121951219512,0.10714285714285714
S1_seed_5.pkl,original,Source,Battery manufacturing,0.03296703296703297,0.024390243902439025,0.03571428571428571
S1_seed_5.pkl,original,Source,Gas drilling,0.02197802197802198,0.0,0.0
S1_seed_5.pkl,original,Source,Synthetic materials manufacturing,0.03296703296703297,0.0,0.0
S1_seed_5.pkl,original,Source,Commonly used non-ferrous metal smelting,0.17582417582417584,0.17073170731707318,0.25
S1_seed_5.pkl,original,Source,Lighting appliance manufacturing,0.01098901098901099,0.0,0.0
S1_seed_5.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.01098901098901099,0.024390243902439025,0.03571428571428571
S1_seed_5.pkl,original,Source,Refined petroleum products manufacturing,0.02197802197802198,0.04878048780487805,0.0
S1_seed_5.pkl,original,Source,Universal instruments manufacturing,0.0,0.024390243902439025,0.03571428571428571
S1_seed_5.pkl,original,Source,Wood processing,0.0,0.024390243902439025,0.03571428571428571
S1_seed_5.pkl,original,Source,Electronic components and electronic special materials,0.0,0.024390243902439025,0.07142857142857142
S1_seed_5.pkl,original,Source,Noble metal smelting,0.0,0.024390243902439025,0.0
S1_seed_5.pkl,original,Source,Noble metal acquisition,0.0,0.024390243902439025,0.0
S1_seed_5.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.0,0.0,0.03571428571428571
S1_seed_5.pkl,S1,Source,Veterinary drug manufacturing,0.01206896551724138,0.013479359730412805,0.01179245283018868
S1_seed_5.pkl,S1,Source,Wood processing,0.017241379310344827,0.017691659646166806,0.01729559748427673
S1_seed_5.pkl,S1,Source,Metal surface treatment and heat treatment processing,0.12844827586206897,0.12552653748946924,0.1289308176100629
S1_seed_5.pkl,S1,Source,"Coatings, printing ink, paint and similar products manufacture",0.020977011494252875,0.02106149957877001,0.02279874213836478
S1_seed_5.pkl,S1,Source,"Explosives, fire and fireworks product manufacturing",0.00028735632183908046,0.0008424599831508003,0.0007861635220125787
S1_seed_5.pkl,S1,Source,Environmental governance industry,0.09913793103448276,0.09772535804549284,0.09355345911949685
S1_seed_5.pkl,S1,Source,Basic chemical raw materials manufacturing,0.1543103448275862,0.15332771693344566,0.1611635220125786
S1_seed_5.pkl,S1,Source,Fur tanning and products processing,0.002586206896551724,0.004212299915754001,0.0031446540880503146
S1_seed_5.pkl,S1,Source,Ferroalloy smelting,0.010344827586206896,0.011794439764111205,0.01179245283018868
S1_seed_5.pkl,S1,Source,Electronic components and electronic special materials,0.004597701149425287,0.005054759898904802,0.00550314465408805
S1_seed_5.pkl,S1,Source,Glass manufacturing,0.01695402298850575,0.016849199663016005,0.01729559748427673
S1_seed_5.pkl,S1,Source,Battery manufacturing,0.019252873563218392,0.018534119629317607,0.020440251572327043
S1_seed_5.pkl,S1,Source,Steelmaking,0.00603448275862069,0.006739679865206402,0.006289308176100629
S1_seed_5.pkl,S1,Source,Unspecified,0.05344827586206897,0.05307497893850042,0.05660377358490566
S1_seed_5.pkl,S1,Source,Gas drilling,0.005172413793103448,0.005897219882055603,0.006289308176100629
S1_seed_5.pkl,S1,Source,Commonly used non-ferrous metal acquisition,0.02528735632183908,0.02527379949452401,0.02437106918238994
S1_seed_5.pkl,S1,Source,Noble metal smelting,0.0022988505747126436,0.003369839932603201,0.0031446540880503146
S1_seed_5.pkl,S1,Source,Synthetic materials manufacturing,0.0017241379310344827,0.003369839932603201,0.0023584905660377358
S1_seed_5.pkl,S1,Source,Commonly used non-ferrous metal smelting,0.3235632183908046,0.3176074136478517,0.3121069182389937
S1_seed_5.pkl,S1,Source,Lighting appliance manufacturing,0.0008620689655172414,0.0016849199663016006,0.0015723270440251573
S1_seed_5.pkl,S1,Source,Universal instruments manufacturing,0.00028735632183908046,0.0008424599831508003,0.0007861635220125787
S1_seed_5.pkl,S1,Source,Arts and crafts and etiquette supplies manufacturing,0.015517241379310345,0.016006739679865205,0.014937106918238994
S1_seed_5.pkl,S1,Source,Noble metal acquisition,0.013218390804597701,0.013479359730412805,0.013364779874213837
S1_seed_5.pkl,S1,Source,Rare and rare earth metals smelting,0.020402298850574714,0.02106149957877001,0.019654088050314465
S1_seed_5.pkl,S1,Source,Refined petroleum products manufacturing,0.04597701149425287,0.04549283909014322,0.0440251572327044
S1_seed_6.pkl,original,Source,Veterinary drug manufacturing,0.023622047244094488,0.0,0.0
S1_seed_6.pkl,original,Source,Wood processing,0.015748031496062992,0.0,0.0
S1_seed_6.pkl,original,Source,Metal surface treatment and heat treatment processing,0.14960629921259844,0.4,0.13793103448275862
S1_seed_6.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.023622047244094488,0.0,0.10344827586206896
S1_seed_6.pkl,original,Source,Environmental governance industry,0.031496062992125984,0.0,0.034482758620689655
S1_seed_6.pkl,original,Source,Basic chemical raw materials manufacturing,0.2440944881889764,0.0,0.3103448275862069
S1_seed_6.pkl,original,Source,Ferroalloy smelting,0.023622047244094488,0.0,0.0
S1_seed_6.pkl,original,Source,Electronic components and electronic special materials,0.023622047244094488,0.0,0.0
S1_seed_6.pkl,original,Source,Battery manufacturing,0.031496062992125984,0.0,0.034482758620689655
S1_seed_6.pkl,original,Source,Steelmaking,0.007874015748031496,0.0,0.0
S1_seed_6.pkl,original,Source,Unspecified,0.05511811023622047,0.0,0.1724137931034483
S1_seed_6.pkl,original,Source,Gas drilling,0.015748031496062992,0.0,0.0
S1_seed_6.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.023622047244094488,0.0,0.0
S1_seed_6.pkl,original,Source,Synthetic materials manufacturing,0.023622047244094488,0.0,0.0
S1_seed_6.pkl,original,Source,Commonly used non-ferrous metal smelting,0.2283464566929134,0.0,0.034482758620689655
S1_seed_6.pkl,original,Source,Lighting appliance manufacturing,0.007874015748031496,0.0,0.0
S1_seed_6.pkl,original,Source,Glass manufacturing,0.007874015748031496,0.0,0.034482758620689655
S1_seed_6.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.007874015748031496,0.0,0.0
S1_seed_6.pkl,original,Source,Noble metal acquisition,0.007874015748031496,0.0,0.0
S1_seed_6.pkl,original,Source,Rare and rare earth metals smelting,0.015748031496062992,0.0,0.0
S1_seed_6.pkl,original,Source,Refined petroleum products manufacturing,0.031496062992125984,0.0,0.0
S1_seed_6.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.0,0.2,0.034482758620689655
S1_seed_6.pkl,original,Source,Fur tanning and products processing,0.0,0.2,0.034482758620689655
S1_seed_6.pkl,original,Source,Universal instruments manufacturing,0.0,0.2,0.034482758620689655
S1_seed_6.pkl,original,Source,Noble metal smelting,0.0,0.0,0.034482758620689655
S1_seed_6.pkl,S1,Source,Veterinary drug manufacturing,0.01206896551724138,0.013468013468013467,0.011801730920535013
S1_seed_6.pkl,S1,Source,Wood processing,0.017241379310344827,0.017676767676767676,0.01730920535011802
S1_seed_6.pkl,S1,Source,Metal surface treatment and heat treatment processing,0.12844827586206897,0.12542087542087543,0.12903225806451613
S1_seed_6.pkl,S1,Source,"Coatings, printing ink, paint and similar products manufacture",0.020977011494252875,0.021043771043771045,0.022816679779701022
S1_seed_6.pkl,S1,Source,"Explosives, fire and fireworks product manufacturing",0.00028735632183908046,0.0008417508417508417,0.0007867820613690008
S1_seed_6.pkl,S1,Source,Environmental governance industry,0.09913793103448276,0.09764309764309764,0.0936270653029111
S1_seed_6.pkl,S1,Source,Basic chemical raw materials manufacturing,0.1543103448275862,0.1531986531986532,0.16129032258064516
S1_seed_6.pkl,S1,Source,Fur tanning and products processing,0.0028735632183908046,0.003367003367003367,0.003147128245476003
S1_seed_6.pkl,S1,Source,Ferroalloy smelting,0.010632183908045977,0.010942760942760943,0.011801730920535013
S1_seed_6.pkl,S1,Source,Electronic components and electronic special materials,0.004310344827586207,0.005050505050505051,0.006294256490952006
S1_seed_6.pkl,S1,Source,Glass manufacturing,0.01695402298850575,0.017676767676767676,0.016522423288749016
S1_seed_6.pkl,S1,Source,Battery manufacturing,0.019252873563218392,0.01936026936026936,0.01966955153422502
S1_seed_6.pkl,S1,Source,Steelmaking,0.00603448275862069,0.006734006734006734,0.006294256490952006
S1_seed_6.pkl,S1,Source,Unspecified,0.05373563218390805,0.05303030303030303,0.05586152635719906
S1_seed_6.pkl,S1,Source,Gas drilling,0.005172413793103448,0.005892255892255892,0.006294256490952006
S1_seed_6.pkl,S1,Source,Commonly used non-ferrous metal acquisition,0.02528735632183908,0.025252525252525252,0.024390243902439025
S1_seed_6.pkl,S1,Source,Noble metal smelting,0.0022988505747126436,0.003367003367003367,0.003147128245476003
S1_seed_6.pkl,S1,Source,Synthetic materials manufacturing,0.0017241379310344827,0.003367003367003367,0.0023603461841070024
S1_seed_6.pkl,S1,Source,Commonly used non-ferrous metal smelting,0.3232758620689655,0.31734006734006737,0.3131392604248623
S1_seed_6.pkl,S1,Source,Lighting appliance manufacturing,0.0008620689655172414,0.0016835016835016834,0.0015735641227380016
S1_seed_6.pkl,S1,Source,Universal instruments manufacturing,0.00028735632183908046,0.0008417508417508417,0.0007867820613690008
S1_seed_6.pkl,S1,Source,Arts and crafts and etiquette supplies manufacturing,0.015517241379310345,0.015993265993265993,0.014948859166011016
S1_seed_6.pkl,S1,Source,Noble metal acquisition,0.013218390804597701,0.013468013468013467,0.013375295043273014
S1_seed_6.pkl,S1,Source,Rare and rare earth metals smelting,0.020402298850574714,0.021043771043771045,0.01966955153422502
S1_seed_6.pkl,S1,Source,Refined petroleum products manufacturing,0.045689655172413794,0.046296296296296294,0.044059795436664044
S1_seed_7.pkl,original,Source,Wood processing,0.011111111111111112,0.017857142857142856,0.0
S1_seed_7.pkl,original,Source,Metal surface treatment and heat treatment processing,0.18888888888888888,0.10714285714285714,0.13333333333333333
S1_seed_7.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.06666666666666667,0.0,0.0
S1_seed_7.pkl,original,Source,Environmental governance industry,0.022222222222222223,0.017857142857142856,0.13333333333333333
S1_seed_7.pkl,original,Source,Basic chemical raw materials manufacturing,0.26666666666666666,0.2857142857142857,0.0
S1_seed_7.pkl,original,Source,Fur tanning and products processing,0.022222222222222223,0.0,0.0
S1_seed_7.pkl,original,Source,Ferroalloy smelting,0.022222222222222223,0.0,0.06666666666666667
S1_seed_7.pkl,original,Source,Electronic components and electronic special materials,0.022222222222222223,0.017857142857142856,0.0
S1_seed_7.pkl,original,Source,Glass manufacturing,0.011111111111111112,0.017857142857142856,0.0
S1_seed_7.pkl,original,Source,Battery manufacturing,0.044444444444444446,0.017857142857142856,0.0
S1_seed_7.pkl,original,Source,Gas drilling,0.022222222222222223,0.0,0.0
S1_seed_7.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.022222222222222223,0.017857142857142856,0.0
S1_seed_7.pkl,original,Source,Noble metal smelting,0.011111111111111112,0.0,0.0
S1_seed_7.pkl,original,Source,Synthetic materials manufacturing,0.011111111111111112,0.03571428571428571,0.0
S1_seed_7.pkl,original,Source,Commonly used non-ferrous metal smelting,0.12222222222222222,0.25,0.3333333333333333
S1_seed_7.pkl,original,Source,Unspecified,0.1111111111111111,0.03571428571428571,0.0
S1_seed_7.pkl,original,Source,Rare and rare earth metals smelting,0.011111111111111112,0.017857142857142856,0.0
S1_seed_7.pkl,original,Source,Refined petroleum products manufacturing,0.011111111111111112,0.03571428571428571,0.06666666666666667
S1_seed_7.pkl,original,Source,Veterinary drug manufacturing,0.0,0.05357142857142857,0.0
S1_seed_7.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.0,0.017857142857142856,0.06666666666666667
S1_seed_7.pkl,original,Source,Universal instruments manufacturing,0.0,0.017857142857142856,0.06666666666666667
S1_seed_7.pkl,original,Source,Lighting appliance manufacturing,0.0,0.017857142857142856,0.0
S1_seed_7.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.0,0.017857142857142856,0.0
S1_seed_7.pkl,original,Source,Steelmaking,0.0,0.0,0.06666666666666667
S1_seed_7.pkl,original,Source,Noble metal acquisition,0.0,0.0,0.06666666666666667
S1_seed_7.pkl,S1,Source,Veterinary drug manufacturing,0.012345679012345678,0.012658227848101266,0.011801730920535013
S1_seed_7.pkl,S1,Source,Wood processing,0.017226528854435832,0.017721518987341773,0.01730920535011802
S1_seed_7.pkl,S1,Source,Metal surface treatment and heat treatment processing,0.12805053115130635,0.1257383966244726,0.12981904012588513
S1_seed_7.pkl,S1,Source,"Coatings, printing ink, paint and similar products manufacture",0.02124605225380419,0.02109704641350211,0.022029897718332022
S1_seed_7.pkl,S1,Source,"Explosives, fire and fireworks product manufacturing",0.0002871088142405972,0.0008438818565400844,0.0007867820613690008
S1_seed_7.pkl,S1,Source,Environmental governance industry,0.09905254091300603,0.09789029535864979,0.0936270653029111
S1_seed_7.pkl,S1,Source,Basic chemical raw materials manufacturing,0.15446454206144128,0.15358649789029535,0.16050354051927615
S1_seed_7.pkl,S1,Source,Fur tanning and products processing,0.002583979328165375,0.004219409282700422,0.003147128245476003
S1_seed_7.pkl,S1,Source,Ferroalloy smelting,0.010623026126902095,0.010970464135021098,0.011801730920535013
S1_seed_7.pkl,S1,Source,Electronic components and electronic special materials,0.004306632213608958,0.005063291139240506,0.006294256490952006
S1_seed_7.pkl,S1,Source,Glass manufacturing,0.016939420040195233,0.016877637130801686,0.01730920535011802
S1_seed_7.pkl,S1,Source,Battery manufacturing,0.01923629055412001,0.019409282700421943,0.01966955153422502
S1_seed_7.pkl,S1,Source,Steelmaking,0.006029285099052541,0.006751054852320675,0.006294256490952006
S1_seed_7.pkl,S1,Source,Unspecified,0.053689348262991675,0.053164556962025315,0.05586152635719906
S1_seed_7.pkl,S1,Source,Gas drilling,0.00516795865633075,0.00590717299578059,0.006294256490952006
S1_seed_7.pkl,S1,Source,Commonly used non-ferrous metal acquisition,0.025265575653172553,0.02531645569620253,0.024390243902439025
S1_seed_7.pkl,S1,Source,Noble metal smelting,0.0022968705139247776,0.0033755274261603376,0.003147128245476003
S1_seed_7.pkl,S1,Source,Synthetic materials manufacturing,0.0017226528854435831,0.0033755274261603376,0.0023603461841070024
S1_seed_7.pkl,S1,Source,Commonly used non-ferrous metal smelting,0.32328452483491243,0.3172995780590717,0.3131392604248623
S1_seed_7.pkl,S1,Source,Lighting appliance manufacturing,0.0008613264427217916,0.0016877637130801688,0.0015735641227380016
S1_seed_7.pkl,S1,Source,Universal instruments manufacturing,0.0002871088142405972,0.0008438818565400844,0.0007867820613690008
S1_seed_7.pkl,S1,Source,Arts and crafts and etiquette supplies manufacturing,0.015503875968992248,0.016033755274261603,0.014948859166011016
S1_seed_7.pkl,S1,Source,Noble metal acquisition,0.01320700545506747,0.01350210970464135,0.013375295043273014
S1_seed_7.pkl,S1,Source,Rare and rare earth metals smelting,0.0203847258110824,0.02109704641350211,0.01966955153422502
S1_seed_7.pkl,S1,Source,Refined petroleum products manufacturing,0.04593741027849555,0.04556962025316456,0.044059795436664044
S1_seed_8.pkl,original,Source,Gas drilling,0.01652892561983471,0.0,0.0
S1_seed_8.pkl,original,Source,Universal instruments manufacturing,0.008264462809917356,0.0,0.0
